País,Ano,Quantidade (Kg),Valor (US$),Década,Ano_Quantidade,Continente
Suíça,2023,7.6544432264701125,11.523984092326963,2020,15484.938647149038,Europa
"Tcheca, República",2021,5.420534999272286,8.617762246337932,2020,10954.90123352929,Europa
"Tcheca, República",2022,8.507344855361422,9.396404915048972,2020,17201.851297540798,Europa
Tunísia,2011,9.706316282491837,10.531909527867445,2010,19519.402044091086,África
Tunísia,2012,9.89917828094803,10.667069897311976,2010,19917.146701267437,África
Tunísia,2013,8.987321812850125,9.947169453622251,2010,18091.4788092673,África
Turquia,2015,10.381211304797002,11.605887435342101,2010,20918.14077916596,Ásia
Turquia,2018,7.3727463664043285,7.1276936993473985,2010,14878.202167403935,Ásia
Turquia,2020,9.773606631681607,10.915815472607225,2020,19742.685395996847,Ásia
Turquia,2022,10.00278975360999,10.566639335560673,2020,20225.6408817994,Ásia
Ucrânia,2016,8.57922858233569,9.177817180270623,2010,17295.72482198875,Europa
Ucrânia,2017,6.763884908562435,6.837332814685591,2010,13642.75586057043,Europa
Ucrânia,2019,8.443977129084978,8.031060180240619,2010,17048.38982362257,Europa
Uruguai,1970,8.660080678964786,7.534762657037537,1970,17060.358937560628,América do Sul
Uruguai,1971,7.559038255443384,6.456769655572163,1970,14898.86440147891,América do Sul
Uruguai,1972,8.9085593751449,7.91644286012226,1970,17567.679087785742,América do Sul
Uruguai,1977,10.09377727897926,10.433409671993108,1970,19955.397680542,América do Sul
Uruguai,1978,10.385049130615592,10.431199791458543,1970,20541.627180357642,América do Sul
Uruguai,1979,9.497097016351463,10.038935856711177,1970,18794.754995359544,América do Sul
Uruguai,1980,9.091669442258505,9.729193687429403,1980,18001.50549567184,América do Sul
Uruguai,1992,9.327945614050446,9.989481745702989,1990,18581.26766318849,América do Sul
Uruguai,1993,10.405504493520723,11.145074010155344,1990,20738.170455586802,América do Sul
Uruguai,1994,10.469369382050196,11.191741760864094,1990,20875.92254780809,América do Sul
Uruguai,1995,10.408828161071545,11.207703802620411,1990,20765.612181337732,América do Sul
Uruguai,1996,11.184435286790631,12.00944930402536,1990,22324.1328324341,América do Sul
Uruguai,1997,11.397716613257588,12.254638975126706,1990,22761.240076675404,América do Sul
Uruguai,1998,12.535340420802772,13.172400382991459,1990,25045.61016076394,América do Sul
Uruguai,1999,14.353194447599819,14.829435675673077,1990,28692.035700752036,América do Sul
Uruguai,2000,14.48933933397328,15.100916333868101,2000,28978.678667946562,América do Sul
Uruguai,2001,14.327554239596491,14.95420696899192,2000,28669.43603343258,América do Sul
Uruguai,2002,14.036966285705303,14.549105102879356,2000,28102.006503982015,América do Sul
Uruguai,2003,13.907264421565822,14.304380101417632,2000,27856.25063639634,América do Sul
Uruguai,2004,13.400787224442707,13.900820905690265,2000,26855.177597783186,América do Sul
Uruguai,2005,13.14798044060731,13.73653985881755,2000,26361.700783417655,América do Sul
Uruguai,2006,13.480701936767227,14.1798334814079,2000,27042.288085155058,América do Sul
Uruguai,2007,14.685642580353178,14.957150407102901,2000,29474.08465876883,América do Sul
Uruguai,2008,13.732552772242952,14.552454504022602,2000,27574.965966663847,América do Sul
Uruguai,2009,13.528287047023758,14.485077394633615,2000,27178.32867747073,América do Sul
Uruguai,2010,14.013859651502067,14.970834568127568,2010,28167.857899519153,América do Sul
Uruguai,2011,14.050034703945265,15.062989016572145,2010,28254.61978963393,América do Sul
Uruguai,2012,14.096081153700673,15.13349743766377,2010,28361.315281245756,América do Sul
Uruguai,2013,14.132020583127861,15.134760327039105,2010,28447.757433836385,América do Sul
Uruguai,2014,14.028634480024238,15.145838353534318,2010,28253.669842768813,América do Sul
Uruguai,2015,14.151659885313041,15.218932648499315,2010,28515.59466890578,América do Sul
Uruguai,2016,14.611075779345912,15.44458696657872,2010,29455.928771161358,América do Sul
Não consta na tabela,1996,11.062818576238943,11.910895891316132,1990,22081.38587817293,Desconhecido
Não declarados,1996,9.961095865156441,10.191107123034703,1990,19882.347346852257,Desconhecido
Outros,1970,8.614138397472717,8.35608503102148,1970,16969.85264302125,Desconhecido
Outros,1971,11.26176816720082,10.64611513518697,1970,22196.945057552817,Desconhecido
Outros,1972,11.277873792581646,10.127950233416236,1970,22239.967118971006,Desconhecido
Outros,1973,8.36799688505411,8.661466680572662,1970,16510.05785421176,Desconhecido
Outros,1974,9.975901233045173,10.245799845639024,1970,19692.42903403117,Desconhecido
Outros,1975,9.805488761654026,9.546098067659527,1970,19365.8403042667,Desconhecido
Outros,1976,9.23024103368252,8.972717499397138,1970,18238.956282556657,Desconhecido
Outros,1977,6.111467339502679,6.466144724237619,1970,12082.370930196796,Desconhecido
Outros,1978,7.206377291472252,7.099201743553092,1970,14254.214282532115,Desconhecido
Outros,1979,7.788211557847076,7.869019376499023,1970,15412.870672979363,Desconhecido
Outros,1980,9.254070134837509,9.263312256742289,1980,18323.058866978266,Desconhecido
Outros,1981,9.748820072523989,9.790878608153474,1980,19312.412563670023,Desconhecido
Outros,1982,10.003559106260344,10.325678664559879,1980,19827.054148608,Desconhecido
Outros,1983,8.815666824946216,8.676416696964216,1980,17481.467313868347,Desconhecido
Outros,1984,10.184560331647974,10.448714603019452,1980,20206.167697989582,Desconhecido
Outros,1985,8.594339400592892,9.458215559509576,1980,17059.76371017689,Desconhecido
Outros,1986,9.662561831426121,9.83996185165625,1980,19189.847797212275,Desconhecido
Outros,1987,3.367295829986474,3.713572066704308,1980,6690.816814183124,Desconhecido
Outros,1988,6.077642243349034,6.111467339502679,1980,12082.35277977788,Desconhecido
Outros,1989,9.28628237555134,9.973899416776494,1980,18470.415644971614,Desconhecido
Outros,1990,11.09492208016396,11.885068164012079,1990,22078.89493952628,Desconhecido
Outros,1991,11.489278055964235,11.990103297963964,1990,22875.152609424793,Desconhecido
Outros,1992,10.105039677606861,10.991257946359317,1990,20129.239037792868,Desconhecido
Outros,1993,11.896356257417162,12.930946180405074,1990,23709.438021032405,Desconhecido
Outros,1994,12.07116316091579,12.574980955776562,1990,24069.899342866083,Desconhecido
Outros,1995,12.207756227510359,12.881923605131691,1990,24354.473673883167,Desconhecido
Outros,1996,11.752257276480963,12.59734754720229,1990,23457.505523856,Desconhecido
Outros,1997,12.136031009996701,13.21536908577104,1990,24235.653926963412,Desconhecido
Outros,1998,12.143771619332794,13.082503419977956,1990,24263.255695426924,Desconhecido
Outros,1999,10.812693244687052,12.349436787838044,1990,21614.573796129418,Desconhecido
Outros,2000,11.20438741063907,12.595428696705152,2000,22408.77482127814,Desconhecido
Outros,2001,10.763356070097183,12.215666477201495,2000,21537.475496264462,Desconhecido
Outros,2002,11.067731514633067,12.455667262449618,2000,22157.5984922954,Desconhecido
Outros,2005,9.544739031650487,11.066138237300127,2000,19137.201758459225,Desconhecido
